bead_batch,bead_revision,bead_set,cell_id,count_cv,count_mean,det_mode,det_plate,det_well,inf_model,mfc_plate_name,pert_dose,pert_dose_unit,pert_id,pert_id_vendor,pert_idose,pert_iname_x,pert_itime,pert_mfc_desc,pert_mfc_id,pert_time,pert_time_unit,pert_type_x,pert_vehicle,pool_id,provenance_code,qc_f_logp,qc_iqr,qc_slope,rna_plate,rna_well,x_amount_mg,x_annotation,x_avg_mol_weight,x_mg_per_ml,x_mmoles_per_liter,x_purity,x_smiles,x_volume_ul,pert_plate,batch,nearest_dose,brew_prefix,group_id,nsig,cc_q75,tas_q75,pert_iname_y,pert_type_y,moa,pert_id_dose,pert_type,control_type,Compound_Category
b29,r2,"dp52,dp53",A549,28,66,duo,REP.A018_A549_24H_X1_B29,J09,mlr12k,AB00018083,1.11111,um,BRD-K64800655,S1487,1.11 uM,PHA-793887,24 h,PHA-793887,BRD-K64800655-001-07-4,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.7,9.05,57,REP.A018_A549_24H_X1,J09,0.005,ACCEPT,361.482,0.401646,1.11111,87.02,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,13,REP.A018,REP.A,1.11,REP.A018_A549_24H,REP.A018_A549_24H:J09,6,0.43,0.38375975,PHA-793887,trt_cp,CDK inhibitor,BRD-K64800655_1.11,trt,,CDK inhibitor
b29,r2,"dp52,dp53",A549,26,64,duo,REP.A018_A549_24H_X1_B29,J10,mlr12k,AB00018083,0.37037,um,BRD-K64800655,S1487,0.37 uM,PHA-793887,24 h,PHA-793887,BRD-K64800655-001-07-4,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,7.3,8.91,56,REP.A018_A549_24H_X1,J10,0.002,ACCEPT,361.482,0.133882,0.37037,87.02,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,13,REP.A018,REP.A,0.37,REP.A018_A549_24H,REP.A018_A549_24H:J10,6,0.43,0.38375975,PHA-793887,trt_cp,CDK inhibitor,BRD-K64800655_0.37,trt,,CDK inhibitor
b29,r2,"dp52,dp53",A549,26,67,duo,REP.A018_A549_24H_X1_B29,J11,mlr12k,AB00018083,0.123457,um,BRD-K64800655,S1487,0.12 uM,PHA-793887,24 h,PHA-793887,BRD-K64800655-001-07-4,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,5.9,10.3,58,REP.A018_A549_24H_X1,J11,0.001,ACCEPT,361.482,0.0446274,0.123457,87.02,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,13,REP.A018,REP.A,0.12,REP.A018_A549_24H,REP.A018_A549_24H:J11,6,0.43,0.38375975,PHA-793887,trt_cp,CDK inhibitor,BRD-K64800655_0.12,trt,,CDK inhibitor
b29,r2,"dp52,dp53",A549,26,64,duo,REP.A018_A549_24H_X1_B29,J12,mlr12k,AB00018083,0.0411523,um,BRD-K64800655,S1487,0.04 uM,PHA-793887,24 h,PHA-793887,BRD-K64800655-001-07-4,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,5.7,9.1,57,REP.A018_A549_24H_X1,J12,0.0,ACCEPT,361.482,0.0148757999999999,0.0411523,87.02,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,13,REP.A018,REP.A,0.04,REP.A018_A549_24H,REP.A018_A549_24H:J12,6,0.43,0.38375975,PHA-793887,trt_cp,CDK inhibitor,BRD-K64800655_0.04,trt,,CDK inhibitor
b29,r2,"dp52,dp53",A549,26,71,duo,REP.A018_A549_24H_X1_B29,L07,mlr12k,AB00018083,10.0,um,BRD-K65428967,2294,10 uM,cordycepin,24 h,CORDYCEPIN,BRD-K65428967-001-08-4,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.8,10.66,57,REP.A018_A549_24H_X1,L07,0.033,ACCEPT,251.242,2.51242,10.0,98.83,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](CO)C[C@H]1O,13,REP.A018,REP.A,10.0,REP.A018_A549_24H,REP.A018_A549_24H:L07,6,0.095,0.1179865,cordycepin,trt_cp,DNA inhibitor,BRD-K65428967_10,trt,,DNA inhibitor
b29,r2,"dp52,dp53",A549,26,71,duo,REP.A018_A549_24H_X1_B29,L08,mlr12k,AB00018083,3.33333,um,BRD-K65428967,2294,3.33 uM,cordycepin,24 h,CORDYCEPIN,BRD-K65428967-001-08-4,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.0,9.93,58,REP.A018_A549_24H_X1,L08,0.011,ACCEPT,251.242,0.8374729999999999,3.33333,98.83,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](CO)C[C@H]1O,13,REP.A018,REP.A,3.33,REP.A018_A549_24H,REP.A018_A549_24H:L08,6,0.095,0.1179865,cordycepin,trt_cp,DNA inhibitor,BRD-K65428967_3.33,trt,,DNA inhibitor
b29,r2,"dp52,dp53",A549,27,66,duo,REP.A018_A549_24H_X1_B29,L09,mlr12k,AB00018083,1.11111,um,BRD-K65428967,2294,1.11 uM,cordycepin,24 h,CORDYCEPIN,BRD-K65428967-001-08-4,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.4,8.85,56,REP.A018_A549_24H_X1,L09,0.004,ACCEPT,251.242,0.279158,1.11111,98.83,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](CO)C[C@H]1O,13,REP.A018,REP.A,1.11,REP.A018_A549_24H,REP.A018_A549_24H:L09,6,0.095,0.1179865,cordycepin,trt_cp,DNA inhibitor,BRD-K65428967_1.11,trt,,DNA inhibitor
b29,r2,"dp52,dp53",A549,26,62,duo,REP.A018_A549_24H_X1_B29,L10,mlr12k,AB00018083,0.37037,um,BRD-K65428967,2294,0.37 uM,cordycepin,24 h,CORDYCEPIN,BRD-K65428967-001-08-4,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.1,10.98,58,REP.A018_A549_24H_X1,L10,0.001,ACCEPT,251.242,0.0930526,0.37037,98.83,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](CO)C[C@H]1O,13,REP.A018,REP.A,0.37,REP.A018_A549_24H,REP.A018_A549_24H:L10,6,0.095,0.1179865,cordycepin,trt_cp,DNA inhibitor,BRD-K65428967_0.37,trt,,DNA inhibitor
b29,r2,"dp52,dp53",A549,26,69,duo,REP.A018_A549_24H_X1_B29,L11,mlr12k,AB00018083,0.123457,um,BRD-K65428967,2294,0.12 uM,cordycepin,24 h,CORDYCEPIN,BRD-K65428967-001-08-4,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,5.7,10.05,58,REP.A018_A549_24H_X1,L11,0.0,ACCEPT,251.242,0.0310175,0.123457,98.83,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](CO)C[C@H]1O,13,REP.A018,REP.A,0.12,REP.A018_A549_24H,REP.A018_A549_24H:L11,6,0.095,0.1179865,cordycepin,trt_cp,DNA inhibitor,BRD-K65428967_0.12,trt,,DNA inhibitor
b29,r2,"dp52,dp53",A549,27,57,duo,REP.A018_A549_24H_X1_B29,L12,mlr12k,AB00018083,0.0411523,um,BRD-K65428967,2294,0.04 uM,cordycepin,24 h,CORDYCEPIN,BRD-K65428967-001-08-4,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.1,10.99,59,REP.A018_A549_24H_X1,L12,0.0,ACCEPT,251.242,0.0103392,0.0411523,98.83,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](CO)C[C@H]1O,13,REP.A018,REP.A,0.04,REP.A018_A549_24H,REP.A018_A549_24H:L12,6,0.095,0.1179865,cordycepin,trt_cp,DNA inhibitor,BRD-K65428967_0.04,trt,,DNA inhibitor
b29,r2,"dp52,dp53",A549,27,61,duo,REP.A018_A549_24H_X1_B29,L19,mlr12k,AB00018083,10.0,um,BRD-K65928735,HY-10193,10 uM,azd1480,24 h,AZD-1480,BRD-K65928735-001-04-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.2,9.58,57,REP.A018_A549_24H_X1,L19,0.045,ACCEPT,348.766,3.48766,10.0,98.38,C[C@H](Nc1ncc(Cl)c(Nc2cc(C)[nH]n2)n1)c1ncc(F)cn1,13,REP.A018,REP.A,10.0,REP.A018_A549_24H,REP.A018_A549_24H:L19,6,0.11,0.1209095,azd1480,trt_cp,JAK inhibitor,BRD-K65928735_10,trt,,JAK inhibitor
b29,r2,"dp52,dp53",A549,26,70,duo,REP.A018_A549_24H_X1_B29,L20,mlr12k,AB00018083,3.33333,um,BRD-K65928735,HY-10193,3.33 uM,azd1480,24 h,AZD-1480,BRD-K65928735-001-04-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.3,10.38,57,REP.A018_A549_24H_X1,L20,0.015,ACCEPT,348.766,1.16255,3.33333,98.38,C[C@H](Nc1ncc(Cl)c(Nc2cc(C)[nH]n2)n1)c1ncc(F)cn1,13,REP.A018,REP.A,3.33,REP.A018_A549_24H,REP.A018_A549_24H:L20,6,0.11,0.1209095,azd1480,trt_cp,JAK inhibitor,BRD-K65928735_3.33,trt,,JAK inhibitor
b29,r2,"dp52,dp53",A549,26,67,duo,REP.A018_A549_24H_X1_B29,L21,mlr12k,AB00018083,1.11111,um,BRD-K65928735,HY-10193,1.11 uM,azd1480,24 h,AZD-1480,BRD-K65928735-001-04-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.6,9.37,57,REP.A018_A549_24H_X1,L21,0.005,ACCEPT,348.766,0.387518,1.11111,98.38,C[C@H](Nc1ncc(Cl)c(Nc2cc(C)[nH]n2)n1)c1ncc(F)cn1,13,REP.A018,REP.A,1.11,REP.A018_A549_24H,REP.A018_A549_24H:L21,6,0.11,0.1209095,azd1480,trt_cp,JAK inhibitor,BRD-K65928735_1.11,trt,,JAK inhibitor
b29,r2,"dp52,dp53",A549,26,73,duo,REP.A018_A549_24H_X1_B29,L22,mlr12k,AB00018083,0.37037,um,BRD-K65928735,HY-10193,0.37 uM,azd1480,24 h,AZD-1480,BRD-K65928735-001-04-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.5,9.26,56,REP.A018_A549_24H_X1,L22,0.002,ACCEPT,348.766,0.129173,0.37037,98.38,C[C@H](Nc1ncc(Cl)c(Nc2cc(C)[nH]n2)n1)c1ncc(F)cn1,13,REP.A018,REP.A,0.37,REP.A018_A549_24H,REP.A018_A549_24H:L22,6,0.11,0.1209095,azd1480,trt_cp,JAK inhibitor,BRD-K65928735_0.37,trt,,JAK inhibitor
b29,r2,"dp52,dp53",A549,27,70,duo,REP.A018_A549_24H_X1_B29,L23,mlr12k,AB00018083,0.123457,um,BRD-K65928735,HY-10193,0.12 uM,azd1480,24 h,AZD-1480,BRD-K65928735-001-04-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.8,8.64,56,REP.A018_A549_24H_X1,L23,0.001,ACCEPT,348.766,0.0430575,0.123457,98.38,C[C@H](Nc1ncc(Cl)c(Nc2cc(C)[nH]n2)n1)c1ncc(F)cn1,13,REP.A018,REP.A,0.12,REP.A018_A549_24H,REP.A018_A549_24H:L23,6,0.11,0.1209095,azd1480,trt_cp,JAK inhibitor,BRD-K65928735_0.12,trt,,JAK inhibitor
b29,r2,"dp52,dp53",A549,27,70,duo,REP.A018_A549_24H_X1_B29,L24,mlr12k,AB00018083,0.0411523,um,BRD-K65928735,HY-10193,0.04 uM,azd1480,24 h,AZD-1480,BRD-K65928735-001-04-3,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.8,8.74,55,REP.A018_A549_24H_X1,L24,0.0,ACCEPT,348.766,0.0143525,0.0411523,98.38,C[C@H](Nc1ncc(Cl)c(Nc2cc(C)[nH]n2)n1)c1ncc(F)cn1,13,REP.A018,REP.A,0.04,REP.A018_A549_24H,REP.A018_A549_24H:L24,6,0.11,0.1209095,azd1480,trt_cp,JAK inhibitor,BRD-K65928735_0.04,trt,,JAK inhibitor
b29,r2,"dp52,dp53",A549,26,84,duo,REP.A018_A549_24H_X1_B29,M01,mlr12k,AB00018083,10.0,um,BRD-K66175015,S1011,10 uM,afatinib,24 h,AFATINIB (BIBW2992),BRD-K66175015-001-09-0,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.3,9.83,58,REP.A018_A549_24H_X1,M01,0.063,ACCEPT,485.9380000000001,4.859380000000001,10.0,97.22,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,13,REP.A018,REP.A,10.0,REP.A018_A549_24H,REP.A018_A549_24H:M01,6,0.22,0.23067675,afatinib,trt_cp,EGFR inhibitor,BRD-K66175015_10,trt,,EGFR inhibitor
b29,r2,"dp52,dp53",A549,27,66,duo,REP.A018_A549_24H_X1_B29,M02,mlr12k,AB00018083,3.33333,um,BRD-K66175015,S1011,3.33 uM,afatinib,24 h,AFATINIB (BIBW2992),BRD-K66175015-001-09-0,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,7.1,9.54,57,REP.A018_A549_24H_X1,M02,0.021,ACCEPT,485.9380000000001,1.61979,3.33333,97.22,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,13,REP.A018,REP.A,3.33,REP.A018_A549_24H,REP.A018_A549_24H:M02,6,0.22,0.23067675,afatinib,trt_cp,EGFR inhibitor,BRD-K66175015_3.33,trt,,EGFR inhibitor
b29,r2,"dp52,dp53",A549,25,75,duo,REP.A018_A549_24H_X1_B29,M03,mlr12k,AB00018083,1.11111,um,BRD-K66175015,S1011,1.11 uM,afatinib,24 h,AFATINIB (BIBW2992),BRD-K66175015-001-09-0,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.4,9.02,57,REP.A018_A549_24H_X1,M03,0.0069999999999999,ACCEPT,485.9380000000001,0.539931,1.11111,97.22,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,13,REP.A018,REP.A,1.11,REP.A018_A549_24H,REP.A018_A549_24H:M03,6,0.22,0.23067675,afatinib,trt_cp,EGFR inhibitor,BRD-K66175015_1.11,trt,,EGFR inhibitor
b29,r2,"dp52,dp53",A549,26,72,duo,REP.A018_A549_24H_X1_B29,M04,mlr12k,AB00018083,0.37037,um,BRD-K66175015,S1011,0.37 uM,afatinib,24 h,AFATINIB (BIBW2992),BRD-K66175015-001-09-0,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.2,10.08,58,REP.A018_A549_24H_X1,M04,0.002,ACCEPT,485.9380000000001,0.179977,0.37037,97.22,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,13,REP.A018,REP.A,0.37,REP.A018_A549_24H,REP.A018_A549_24H:M04,6,0.22,0.23067675,afatinib,trt_cp,EGFR inhibitor,BRD-K66175015_0.37,trt,,EGFR inhibitor
b29,r2,"dp52,dp53",A549,25,84,duo,REP.A018_A549_24H_X1_B29,M05,mlr12k,AB00018083,0.123457,um,BRD-K66175015,S1011,0.12 uM,afatinib,24 h,AFATINIB (BIBW2992),BRD-K66175015-001-09-0,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.7,9.45,57,REP.A018_A549_24H_X1,M05,0.001,ACCEPT,485.9380000000001,0.0599923,0.123457,97.22,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,13,REP.A018,REP.A,0.12,REP.A018_A549_24H,REP.A018_A549_24H:M05,6,0.22,0.23067675,afatinib,trt_cp,EGFR inhibitor,BRD-K66175015_0.12,trt,,EGFR inhibitor
b29,r2,"dp52,dp53",A549,26,71,duo,REP.A018_A549_24H_X1_B29,M06,mlr12k,AB00018083,0.0411523,um,BRD-K66175015,S1011,0.04 uM,afatinib,24 h,AFATINIB (BIBW2992),BRD-K66175015-001-09-0,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,5.6,9.7,57,REP.A018_A549_24H_X1,M06,0.0,ACCEPT,485.9380000000001,0.0199974,0.0411523,97.22,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,13,REP.A018,REP.A,0.04,REP.A018_A549_24H,REP.A018_A549_24H:M06,6,0.22,0.23067675,afatinib,trt_cp,EGFR inhibitor,BRD-K66175015_0.04,trt,,EGFR inhibitor
b29,r2,"dp52,dp53",A549,28,62,duo,REP.A018_A549_24H_X2_B29,E19,mlr12k,AB00018083,10.0,um,BRD-K63430059,1500400,10 uM,methoxsalen,24 h,METHOXSALEN,BRD-K63430059-001-17-2,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,7.2,8.7,57,REP.A018_A549_24H_X2,E19,0.0279999999999999,ACCEPT,216.19,2.16189,10.0,99.46,COc1c2occc2cc2ccc(=O)oc12,13,REP.A018,REP.A,10.0,REP.A018_A549_24H,REP.A018_A549_24H:E19,6,0.1075,0.1090752999999999,methoxsalen,trt_cp,DNA synthesis inhibitor,BRD-K63430059_10,trt,,DNA inhibitor
b29,r2,"dp52,dp53",A549,28,66,duo,REP.A018_A549_24H_X2_B29,E20,mlr12k,AB00018083,3.33333,um,BRD-K63430059,1500400,3.33 uM,methoxsalen,24 h,METHOXSALEN,BRD-K63430059-001-17-2,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.5,9.69,56,REP.A018_A549_24H_X2,E20,0.009,ACCEPT,216.19,0.7206319999999999,3.33333,99.46,COc1c2occc2cc2ccc(=O)oc12,13,REP.A018,REP.A,3.33,REP.A018_A549_24H,REP.A018_A549_24H:E20,6,0.1075,0.1090752999999999,methoxsalen,trt_cp,DNA synthesis inhibitor,BRD-K63430059_3.33,trt,,DNA inhibitor
b29,r2,"dp52,dp53",A549,27,72,duo,REP.A018_A549_24H_X2_B29,E21,mlr12k,AB00018083,1.11111,um,BRD-K63430059,1500400,1.11 uM,methoxsalen,24 h,METHOXSALEN,BRD-K63430059-001-17-2,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.4,9.34,57,REP.A018_A549_24H_X2,E21,0.003,ACCEPT,216.19,0.240211,1.11111,99.46,COc1c2occc2cc2ccc(=O)oc12,13,REP.A018,REP.A,1.11,REP.A018_A549_24H,REP.A018_A549_24H:E21,6,0.1075,0.1090752999999999,methoxsalen,trt_cp,DNA synthesis inhibitor,BRD-K63430059_1.11,trt,,DNA inhibitor
b29,r2,"dp52,dp53",A549,29,61,duo,REP.A018_A549_24H_X2_B29,E22,mlr12k,AB00018083,0.37037,um,BRD-K63430059,1500400,0.37 uM,methoxsalen,24 h,METHOXSALEN,BRD-K63430059-001-17-2,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,7.0,10.4,57,REP.A018_A549_24H_X2,E22,0.001,ACCEPT,216.19,0.0800702,0.37037,99.46,COc1c2occc2cc2ccc(=O)oc12,13,REP.A018,REP.A,0.37,REP.A018_A549_24H,REP.A018_A549_24H:E22,6,0.1075,0.1090752999999999,methoxsalen,trt_cp,DNA synthesis inhibitor,BRD-K63430059_0.37,trt,,DNA inhibitor
b29,r2,"dp52,dp53",A549,28,68,duo,REP.A018_A549_24H_X2_B29,E23,mlr12k,AB00018083,0.123457,um,BRD-K63430059,1500400,0.12 uM,methoxsalen,24 h,METHOXSALEN,BRD-K63430059-001-17-2,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.3,8.98,56,REP.A018_A549_24H_X2,E23,0.0,ACCEPT,216.19,0.0266901,0.123457,99.46,COc1c2occc2cc2ccc(=O)oc12,13,REP.A018,REP.A,0.12,REP.A018_A549_24H,REP.A018_A549_24H:E23,6,0.1075,0.1090752999999999,methoxsalen,trt_cp,DNA synthesis inhibitor,BRD-K63430059_0.12,trt,,DNA inhibitor
b29,r2,"dp52,dp53",A549,27,74,duo,REP.A018_A549_24H_X2_B29,E24,mlr12k,AB00018083,0.0411523,um,BRD-K63430059,1500400,0.04 uM,methoxsalen,24 h,METHOXSALEN,BRD-K63430059-001-17-2,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.2,9.06,56,REP.A018_A549_24H_X2,E24,0.0,ACCEPT,216.19,0.00889669,0.0411523,99.46,COc1c2occc2cc2ccc(=O)oc12,13,REP.A018,REP.A,0.04,REP.A018_A549_24H,REP.A018_A549_24H:E24,6,0.1075,0.1090752999999999,methoxsalen,trt_cp,DNA synthesis inhibitor,BRD-K63430059_0.04,trt,,DNA inhibitor
b29,r2,"dp52,dp53",A549,27,71,duo,REP.A018_A549_24H_X2_B29,H13,mlr12k,AB00018083,10.0,um,BRD-K64052750,3000,10 uM,gefitinib,24 h,IRESSA,BRD-K64052750-001-17-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.7,8.77,55,REP.A018_A549_24H_X2,H13,0.0579999999999999,ACCEPT,446.902,4.46902,10.0,99.36,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,13,REP.A018,REP.A,10.0,REP.A018_A549_24H,REP.A018_A549_24H:H13,6,0.135,0.15972075,gefitinib,trt_cp,EGFR inhibitor,BRD-K64052750_10,trt,,EGFR inhibitor
b29,r2,"dp52,dp53",A549,27,59,duo,REP.A018_A549_24H_X2_B29,H14,mlr12k,AB00018083,3.33333,um,BRD-K64052750,3000,3.33 uM,gefitinib,24 h,IRESSA,BRD-K64052750-001-17-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,5.9,10.14,58,REP.A018_A549_24H_X2,H14,0.019,ACCEPT,446.902,1.48967,3.33333,99.36,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,13,REP.A018,REP.A,3.33,REP.A018_A549_24H,REP.A018_A549_24H:H14,6,0.135,0.15972075,gefitinib,trt_cp,EGFR inhibitor,BRD-K64052750_3.33,trt,,EGFR inhibitor
b29,r2,"dp52,dp53",A549,30,39,duo,REP.A018_A549_24H_X2_B29,H15,mlr12k,AB00018083,1.11111,um,BRD-K64052750,3000,1.11 uM,gefitinib,24 h,IRESSA,BRD-K64052750-001-17-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.9,9.69,59,REP.A018_A549_24H_X2,H15,0.006,ACCEPT,446.902,0.496558,1.11111,99.36,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,13,REP.A018,REP.A,1.11,REP.A018_A549_24H,REP.A018_A549_24H:H15,6,0.135,0.15972075,gefitinib,trt_cp,EGFR inhibitor,BRD-K64052750_1.11,trt,,EGFR inhibitor
b29,r2,"dp52,dp53",A549,27,71,duo,REP.A018_A549_24H_X2_B29,H16,mlr12k,AB00018083,0.37037,um,BRD-K64052750,3000,0.37 uM,gefitinib,24 h,IRESSA,BRD-K64052750-001-17-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,7.5,8.3,55,REP.A018_A549_24H_X2,H16,0.002,ACCEPT,446.902,0.165519,0.37037,99.36,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,13,REP.A018,REP.A,0.37,REP.A018_A549_24H,REP.A018_A549_24H:H16,6,0.135,0.15972075,gefitinib,trt_cp,EGFR inhibitor,BRD-K64052750_0.37,trt,,EGFR inhibitor
b29,r2,"dp52,dp53",A549,28,55,duo,REP.A018_A549_24H_X2_B29,H17,mlr12k,AB00018083,0.123457,um,BRD-K64052750,3000,0.12 uM,gefitinib,24 h,IRESSA,BRD-K64052750-001-17-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.1,9.31,56,REP.A018_A549_24H_X2,H17,0.001,ACCEPT,446.902,0.0551731,0.123457,99.36,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,13,REP.A018,REP.A,0.12,REP.A018_A549_24H,REP.A018_A549_24H:H17,6,0.135,0.15972075,gefitinib,trt_cp,EGFR inhibitor,BRD-K64052750_0.12,trt,,EGFR inhibitor
b29,r2,"dp52,dp53",A549,27,81,duo,REP.A018_A549_24H_X2_B29,H18,mlr12k,AB00018083,0.0411523,um,BRD-K64052750,3000,0.04 uM,gefitinib,24 h,IRESSA,BRD-K64052750-001-17-5,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.1,9.77,58,REP.A018_A549_24H_X2,H18,0.0,ACCEPT,446.902,0.018391,0.0411523,99.36,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,13,REP.A018,REP.A,0.04,REP.A018_A549_24H,REP.A018_A549_24H:H18,6,0.135,0.15972075,gefitinib,trt_cp,EGFR inhibitor,BRD-K64052750_0.04,trt,,EGFR inhibitor
b29,r2,"dp52,dp53",A549,28,70,duo,REP.A018_A549_24H_X2_B29,J07,mlr12k,AB00018083,10.0,um,BRD-K64800655,S1487,10 uM,PHA-793887,24 h,PHA-793887,BRD-K64800655-001-07-4,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.6,9.13,57,REP.A018_A549_24H_X2,J07,0.047,ACCEPT,361.482,3.61482,10.0,87.02,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,13,REP.A018,REP.A,10.0,REP.A018_A549_24H,REP.A018_A549_24H:J07,6,0.43,0.38375975,PHA-793887,trt_cp,CDK inhibitor,BRD-K64800655_10,trt,,CDK inhibitor
b29,r2,"dp52,dp53",A549,29,64,duo,REP.A018_A549_24H_X2_B29,J08,mlr12k,AB00018083,3.33333,um,BRD-K64800655,S1487,3.33 uM,PHA-793887,24 h,PHA-793887,BRD-K64800655-001-07-4,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.8,8.39,56,REP.A018_A549_24H_X2,J08,0.016,ACCEPT,361.482,1.20494,3.33333,87.02,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,13,REP.A018,REP.A,3.33,REP.A018_A549_24H,REP.A018_A549_24H:J08,6,0.43,0.38375975,PHA-793887,trt_cp,CDK inhibitor,BRD-K64800655_3.33,trt,,CDK inhibitor
b29,r2,"dp52,dp53",A549,28,69,duo,REP.A018_A549_24H_X2_B29,J09,mlr12k,AB00018083,1.11111,um,BRD-K64800655,S1487,1.11 uM,PHA-793887,24 h,PHA-793887,BRD-K64800655-001-07-4,24,h,trt_cp,DMSO,epsilon,KMV+F2D+INO+QNO,6.4,8.61,56,REP.A018_A549_24H_X2,J09,0.005,ACCEPT,361.482,0.401646,1.11111,87.02,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,13,REP.A018,REP.A,1.11,REP.A018_A549_24H,REP.A018_A549_24H:J09,6,0.43,0.38375975,PHA-793887,trt_cp,CDK inhibitor,BRD-K64800655_1.11,trt,,CDK inhibitor
