Cells_AreaShape_FormFactor,Cells_AreaShape_Zernike_1_1,Cells_AreaShape_Zernike_2_2,Cells_AreaShape_Zernike_5_1,Cells_AreaShape_Zernike_6_0,Cells_AreaShape_Zernike_6_2,Cells_AreaShape_Zernike_7_1,Cells_AreaShape_Zernike_7_3,Cells_AreaShape_Zernike_8_0,Cells_AreaShape_Zernike_8_2,Cells_AreaShape_Zernike_8_4,Cells_AreaShape_Zernike_9_1,Cells_AreaShape_Zernike_9_3,Cells_Granularity_2_ER,Cells_Granularity_2_RNA,Cells_RadialDistribution_RadialCV_AGP_4of4,Cells_RadialDistribution_RadialCV_ER_3of4,Cells_RadialDistribution_RadialCV_ER_4of4,Cells_RadialDistribution_RadialCV_RNA_1of4,Cells_Texture_InfoMeas2_ER_5_0,Cytoplasm_AreaShape_Zernike_1_1,Cytoplasm_AreaShape_Zernike_6_0,Cytoplasm_AreaShape_Zernike_6_2,Cytoplasm_AreaShape_Zernike_7_1,Cytoplasm_AreaShape_Zernike_7_3,Cytoplasm_AreaShape_Zernike_8_0,Cytoplasm_AreaShape_Zernike_8_2,Cytoplasm_AreaShape_Zernike_8_4,Cytoplasm_AreaShape_Zernike_9_1,Cytoplasm_AreaShape_Zernike_9_3,Cytoplasm_Correlation_Overlap_ER_AGP,Cytoplasm_Intensity_MassDisplacement_DNA,Cytoplasm_RadialDistribution_MeanFrac_AGP_4of4,Cytoplasm_RadialDistribution_RadialCV_ER_1of4,Nuclei_AreaShape_Orientation,Nuclei_AreaShape_Zernike_2_0,Nuclei_AreaShape_Zernike_3_1,Nuclei_AreaShape_Zernike_4_2,Nuclei_AreaShape_Zernike_4_4,Nuclei_AreaShape_Zernike_6_0,Nuclei_AreaShape_Zernike_6_2,Nuclei_AreaShape_Zernike_6_4,Nuclei_AreaShape_Zernike_7_1,Nuclei_AreaShape_Zernike_8_0,Nuclei_AreaShape_Zernike_8_2,Nuclei_AreaShape_Zernike_9_1,Nuclei_AreaShape_Zernike_9_3,Nuclei_Granularity_7_DNA,Nuclei_Intensity_StdIntensityEdge_RNA,Nuclei_Texture_Correlation_AGP_10_0,Nuclei_Texture_Correlation_RNA_20_0,Nuclei_Texture_DifferenceVariance_DNA_5_0,Nuclei_Texture_DifferenceVariance_ER_20_0,Nuclei_Texture_DifferenceVariance_Mito_10_0,Nuclei_Texture_Gabor_DNA_20,Nuclei_Texture_InfoMeas1_DNA_20_0,Nuclei_Texture_InfoMeas2_DNA_20_0,Nuclei_Texture_SumEntropy_DNA_10_0
0.63612,-0.12517,-0.12769,-0.39832,0.99517,-1.3012,0.10013,-0.39978,-0.36612,1.1446,-0.8721200000000001,1.723,0.36001,-0.16757,1.5167,0.45085,1.3176,1.271,1.2609,-0.083364,-2.9813,2.1461,-0.06433,1.0029,-0.13765,-1.5752,2.5121,0.28456,2.1186,1.2339,-1.4795,-0.3196,2.3411,0.79457,4.6679,3.8453,-0.42721,-0.45118,0.38449,0.0090589,0.8914,-2.4444,0.11523,0.023697,-0.1826,0.46712,0.49318,1.1738,0.98554,-1.0942,-0.89735,-0.4305100000000001,-1.3645,0.048239,-0.82921,-0.11705,0.2003,0.25627
0.89966,-0.38266,0.37681,-1.6623,0.13135,-2.7397,1.0675,0.078683,-1.2125,-0.59846,0.74888,-0.0015649,1.4316,-0.19755,1.9548,1.6184,0.13215,1.429,0.63269,0.14147,-0.52574,-0.24333,-1.3938,-0.1464099999999999,-0.20648,0.15433,-0.1756599999999999,0.7991199999999999,1.1564,0.5743,-0.68537,-0.11719,-0.44857,0.42653,-1.4418,0.42416,0.7449899999999999,1.3809,0.8910100000000001,0.59975,-0.62992,-1.54,0.78128,-0.1994,1.6946,0.62927,-2.5928,-0.4420600000000001,1.1125,-1.2029,-1.5908,0.85577,-1.4613,-0.022984,0.93519,0.10593,-0.61726,-1.4878
1.766,-0.7760600000000001,-1.4359,-0.037177,0.22601,-1.1341,-0.20216,-0.031382,0.5887399999999999,0.95001,0.37139,-0.78247,-0.53791,-0.39518,1.2538,-0.63868,-1.0664,-1.1091,-0.99874,0.75785,0.12907,-0.34822,0.57897,-0.36813,-0.61255,-0.50322,0.17097,0.28456,-0.32977,-0.7420800000000001,-0.92471,-0.61612,0.46821,0.12866,0.8480200000000001,-0.22947,-1.0207,-1.4128,-0.37924,1.5278,1.2301,-0.27223,-0.5664,-0.58317,-0.5310199999999999,-0.62375,-0.0072526,0.98895,0.20472,0.62645,-1.1667,-0.12015,-0.47845,-0.79707,-0.31755,0.41114,-0.31204,-0.16017
-4.4367,1.3011,-5.5926,3.9513,2.3513,5.2407,2.6488,-7.7623,5.5044,-5.0967,-9.4479,-0.33646,-1.9177,-0.50683,2.3882,-1.4226,-6.6088,-3.5374,1.6111,6.8712,-3.3433,9.0446,-1.5381,-1.9642,-2.9726,-0.42056,-9.1326,-11.312,-0.91299,-2.9952,5.0478,-4.0865,-1.8434,0.27214,-10.741,-12.523,1.8709,-5.1316,-7.8984,3.209,-15.861,-10.997,6.0954,1.0016,7.4548,2.1161,1.8222,-2.5892,-1.6139,3.1898,-2.2723,-6.5663,-2.3957,0.5885100000000001,-4.6126,1.5297,-2.9255,1.7654
-6.4309,0.7660399999999999,-7.2079,-1.0994,-0.33015,5.0378,-4.9249,-3.6299,6.3585,0.13735,-3.8354,4.5039,-2.5915,1.1215,4.89,0.93076,3.4778,0.46022,3.3668,4.772,-5.7879,7.0151,-3.4524,1.0739,-5.6368,3.7615,-2.7774,-7.6414,3.1164,-3.5513,0.71801,-1.9354,3.009,-0.9552,-6.1456,-10.423,-1.2269,-0.22787,-5.4156,0.33225,-9.841,-9.1097,5.5079,4.5087,7.3374,0.11085,-2.6635,-2.6882,-1.3372,3.4882,-1.4908,-4.6533,-1.767,1.9801,-4.3531,0.050374,-1.3476,1.2564
-4.1449,1.3054,-6.1143,3.9089,1.2034,0.20891,1.6588,0.41161,-1.2433,-1.1479,-3.0527,0.76682,-2.2973,0.2365,-0.096553,-2.5344,-2.2832,-4.8079,2.3839,1.2833,-1.253,4.2927,-5.0275,3.1558,-1.0324,3.4786,3.052,-2.392,1.82,-0.44774,1.3272,-4.6813,0.44857,0.28929,-2.5746,-5.2360000000000015,-5.3917,-2.903,-4.7359,3.7765,-0.8914,4.9855,-4.699,3.8672,5.8356,-1.8293,-3.2818,3.364,1.3026,-0.47604,0.53228,-0.91917,-1.7946,1.7111,-2.577,4.7196,-5.7652,0.59085
0.0888549999999999,0.00071526,1.3090000000000002,-0.25493,-0.37511,0.39992,-0.25128,0.307,0.35772,-1.8493,-0.032753,-1.0595,-0.7872600000000001,0.27778,-0.23767,1.0573,-0.49197,1.1161,-0.47452,-1.5789,1.7362,-1.3862,0.0019494,-0.7862,1.4522,-1.955,-0.94092,1.825,-1.1445,0.67018,0.4134,0.59659,0.42238,-0.5856,0.5290199999999999,0.28509,0.5787399999999999,1.2897,0.47634,-0.96771,-2.2701,-1.5643,0.58263,-0.871,-0.12018,0.43514,0.60015,-0.69077,-2.0862,-1.1557,-0.24612,0.69428,0.59417,1.1421,0.70982,-1.3594,1.2332,-0.87203
0.91379,0.90051,0.65256,-0.5842,-0.5052800000000001,-1.5639,-0.35645,-0.3261,0.47743,1.0187,-0.31698,-0.16119,0.6289600000000001,2.8088,0.46524,1.413,0.36374,1.4159,-0.54004,-3.1906,1.7598,-1.4228,-2.2438,-0.98762,0.95668,-2.6017,-2.4456,0.60228,-0.8320299999999999,-0.5254,0.021758,1.6406,0.35034,-1.0722,3.2961,1.2169,0.8881,-0.63803,0.61019,-0.83209,-0.71906,-2.2551,0.6358600000000001,0.84673,-1.3443,1.0264,0.9102,-1.9538,-2.0133,-1.6368,-0.7268100000000001,1.4162,0.4249,1.902,1.193,-0.9208,1.086,-0.97881
-0.25748,0.90624,1.132,0.23368,-0.14555,-0.083565,0.27773,0.40797,0.43543,-0.19458,-0.8388100000000001,-0.96244,-0.53651,0.35138,0.20585,0.6920000000000001,-1.4039,-1.3374,-0.018077,-1.7506,1.5599,-2.0656,-0.4932,-0.6338699999999999,1.0874,-2.3541,-0.4190100000000001,0.53061,0.41537,0.6232,0.8268,0.5815,-1.4243,-0.8756700000000001,0.13664,0.31291,1.5573,-0.054688,0.45272,-0.42577,0.41004,-1.7756,2.0712,1.2629,-0.44531,0.73847,2.5203,-1.2806,-2.9628,-0.16813,-0.32879,0.74893,0.47327,1.1149,1.0278,-1.0016,1.0397,-0.89339
4.0389,-6.4939,-16.445999999999998,0.10622,8.1495,-2.31,-3.9518,-2.4383,6.417999999999998,15.526,-7.9623,4.0485,-1.9065,3.9146,0.29001,1.2292,6.3929,-3.9237,1.4574,-1.7178,-10.849,0.0652539999999999,-9.4097,0.56109,0.35101,5.0014,13.584,-15.963,14.671,-0.5714199999999999,9.4864,-7.61,1.2671,1.0347,-21.382,-3.442,-2.5317,0.66993,-8.1083,6.9764,-9.3181,-20.183,1.3006,17.766,21.965,0.7770699999999999,0.21214,-1.7129,10.29,4.6183,1.3595,-1.5802,-3.3837,-0.39385,-0.79956,1.0304,-2.3314,0.028475
6.0179,-6.4438,-11.02,5.8261,4.0387,-4.3394,8.6355,-12.599,-1.3658,9.4707,-18.096,-2.0376,0.80547,8.6194,3.8409,-2.6442,4.3557,-5.5715,-2.2838,-2.8925,-10.559,0.32871,-7.7216,4.5589,-8.6472,5.5153,6.5966,-9.6985,5.9949,1.5714,8.4855,-6.6579,-8.7324,0.50138,-5.7053,-17.154,0.16205,-6.1844,-6.2082,4.3893,-15.136,-17.54,6.2019,11.407,16.769000000000002,13.349,-17.035999999999998,-3.6387,5.2825,4.2584,-0.7739199999999999,-3.1092,1.0623,1.954,-1.4099,3.418,-6.5882,-1.4949
7.4568,-10.444,-3.7829,-11.403,4.1996,5.9988,3.1558,-19.132,1.5331,7.1373,-10.626,8.9546,-8.5968,2.728,1.0336,-2.5774,-1.4916,-7.5995,-4.8154,-0.0050523999999999,-4.8969,4.5354,-11.554,2.5431,-8.6851,11.949000000000002,12.989,-4.6942,1.4745,1.1007,9.9759,-2.6509,-17.016,-0.22847,-7.2892,-23.802,-4.7688,-3.2494,-13.220999999999998,13.811,-21.001,-19.308,3.9064,9.6862,16.500999999999998,14.861,-14.720999999999998,-2.6973,1.8501,5.8641,-0.90631,-4.8799,3.6825,1.6356,-0.60627,2.0461,-4.16,-0.67271
8.6078,-7.6769,-13.904000000000002,3.7017,17.417,-4.996,-5.4715,-17.515,-1.5408,9.2205,-19.018,-5.4084,-6.5278,5.6522,4.8819,-1.0398,6.303999999999999,-5.0283,-1.9112,-5.3555,1.7897,7.3907,-7.09,0.33428,-7.8984,3.0429,8.3259,-18.551,4.1467,1.1486,8.6813,-8.3607,-11.961,-0.39378,-16.445,-2.4546,-5.579,-4.6257,-10.675,4.9728,-21.857,-3.3042,-2.3523,19.667,14.178,-7.5595,-9.209,-4.6778,0.82889,5.1703,-2.5356,-2.3046,1.5873,4.602,0.79185,-0.010371,-4.9694,-5.3746
4.0742,-7.3908,-12.98,10.532,15.226,3.5575,5.9256,-15.521,8.8268,-2.989,-16.719,5.1455,0.45666,2.8806,2.0574,2.5336,5.5346,-4.646,-5.627999999999999,-1.4879,-1.7142,10.379,-5.9281,-3.4283,-15.598,11.458,4.7187,-8.3988,6.2955,-3.1994,10.77,-5.5127,-6.7089,-3.0116,-5.4629,-12.468,-1.5089,-9.771,-6.7725,6.9098,-12.848,-16.892,7.4379,17.711,9.059,6.6616,11.686,-3.3744,3.6088,6.2271,-0.98406,-1.6993,1.8119,1.8697,0.93113,2.4091,-8.6921,-2.1712
7.0832,-5.0876,-4.0806,1.3437,3.5606,13.902,-1.3748,-15.839,13.994000000000002,10.849,-17.166,-8.1612,-7.7787,5.3434,0.27963,-3.0907,2.8563,-6.5482,-3.9966,-3.1754,-1.5001,2.0534,-6.2166,-3.5942,-11.572,5.4333,14.664,-12.541,2.939,-0.018217,9.6713,-7.7561,-11.299,-0.79457,-9.5153,-12.593,-4.4699,-13.462,-11.935,13.851,-14.922,-7.4422,-1.7739,22.217,10.739,5.3005,-6.6252,-3.7715,1.6989,8.3597,0.7690100000000001,-5.1717,-1.6426,2.2834,-2.2972,3.2958,-8.128,-3.9473
-8.6886,-5.4424,-11.427,6.5803,2.3442,5.2825,3.5097,5.178999999999999,2.1925,8.1904,2.4343,5.3067,7.0951,13.967,7.2292,0.44369,-6.8522,-5.3823,-2.1172,-4.0672,-19.615,-5.1733,-9.0588,-2.7851,0.35789,-2.0361,-1.5935,1.9341,0.07967,3.4353,0.54394,-1.6912,-5.445,-2.0359,0.8607,5.7784,-2.3107,1.5951,0.56033,3.3875,-0.98054,-5.0887,-0.56186,8.9684,9.4075,1.3462,-5.9217,-1.8327,-0.37416,-7.354,0.67796,0.6392899999999999,-3.6462,3.6886,-0.83895,1.7868,-2.4241,0.4983
-13.077,-3.3066,-14.103,9.2995,-1.4794,2.0175,2.9574,5.5647,1.3938,4.6143,9.7743,4.8701,2.754,16.403,9.6364,0.69598,-4.5742,-4.655,-1.1524,-4.5219,-19.215,-5.2514,-8.2284,-1.6985,-0.53684,-0.24332,2.0974,-0.26744,1.1131,2.4305,-1.2184,-2.0082,-6.46,-1.5275,4.0583,6.877000000000002,-5.3349,1.1849,0.79128,4.3653,3.1139,-3.0758,-4.2557,7.5107,7.7306,-1.29,-4.308,-2.0267,0.74659,-12.103,0.35452,2.0222,-3.572,4.0997,-0.90149,2.4994,-3.07,0.25627
-10.425999999999998,-2.3596,-8.3485,5.2419,0.28518,2.2622,1.3742,2.682,0.41373,2.6146,2.0235,2.133,3.9027,17.855,9.3009,-3.4799,-8.8174,-10.198,1.1592,-5.5551,-11.983,-0.86049,-9.4994,0.090553,-0.72267,2.0663,1.6984,0.65577,2.4533,0.081495,0.91383,-6.6437,-2.5703,-2.4523,5.2431,11.258,-5.7474,0.21875,6.1085,6.3503,8.8724,-3.2473,-10.214,8.5846,5.5934,0.30057,-10.652,-1.5593,-3.2478,-13.146,-1.3841,5.0439,-4.3043,5.2773,-2.1879,5.973,-7.4112,-0.24915
0.98346,0.70739,0.48021,0.56296,0.062716,-1.6295,-0.41943,-0.1369,-1.6241,2.1616,0.8710100000000001,-2.7089,0.5785399999999999,1.1197,-0.25,1.3128,0.7929,0.2711,0.29601,-1.1267,0.46593,-1.4569,-0.61406,-1.2127,-0.05506,-1.7923,0.7351300000000001,1.2431,-0.87431,1.2809,-1.8277,0.55176,0.5206,-0.44212,0.5392899999999999,2.246,0.18309,0.027344,0.65481,-0.154,-0.25553,-1.6293,1.1799,-0.74731,-0.6493399999999999,0.2377,2.6399,-0.78452,-0.29255,-0.3524,0.38429,0.5058199999999999,1.3213,0.22871,0.5140899999999999,-1.7223,2.0207,-0.078305
-0.015146,0.60153,0.57892,0.21775,-0.5100100000000001,-1.1819,0.18075,-1.6633,-0.97236,-1.0105,-0.48352,0.67606,-0.39363,-0.085534,-1.2084,1.6622,0.0078505,0.2359,0.11072,-0.94732,2.6067,-1.6228,0.55948,-0.84206,0.72267,-1.7126,0.96518,0.7188899999999999,-1.0321,-0.083413,1.2078e-13,1.1146,0.8742200000000001,-0.6136699999999999,-0.69486,2.0652,0.3388199999999999,0.054688,1.1613,0.12976,-0.077254,-1.7594,1.2325,0.46295,-1.1627,-1.2591,2.2247,-1.3926,-0.76803,-0.46187,1.3711,0.19511,0.78935,-0.33058,0.3277,-0.73116,0.76442,-0.25627
-0.22618,-0.91482,-2.5342,0.62669,-0.24495,-2.1846,0.12092,1.3904,-0.33392,-0.97127,0.22483,0.6025,-0.42725,1.5056,-0.28309,0.77079,-0.54299,-1.44,1.5953,-2.8571,2.5311,-0.96173,-0.5945699999999999,-0.19888,0.05506,-0.45407,0.5442100000000001,-1.1703,-0.7288899999999999,1.8178,-0.96822,-0.41415,-1.2802,0.34855,-0.03807,-2.0652,1.6457,1.0619,1.7702,-0.8534,-4.974,0.83296,0.98123,-1.5530000000000002,-0.84125,-0.5895600000000001,-0.48048,-0.099611,0.14904,-2.2826,0.75918,0.34574,1.1503,0.53772,0.65825,0.40595,-0.85708,-0.78661
2.911,-11.725,-4.875,-6.0439,4.0055,2.4413,-3.4172,-3.0241,5.3049,14.36,1.1208,4.7246,-0.5225,3.1247,4.2236,0.22642,4.8804,-4.0726,-1.6556,-3.1754,-3.123,-0.52508,-4.5245,-0.13456,-4.9272,3.3147,6.6514,2.6969,8.9971,5.6836,10.161,-7.3672,-9.1122,0.21443,-11.605,5.9731,0.24623,-8.8367,-1.9959,-0.20329,10.453,-14.859000000000002,7.3295,4.3180000000000005,4.8071,13.157,-7.0568,-3.4747,3.7793,7.0217,0.32937,-2.7158,-4.2853,0.98123,-0.97783,5.0766,-7.1387,0.035593
6.9307,-9.8284,-9.7257,2.4059,11.458,3.2411,-5.2989,-6.8563,6.7645,16.157,-13.706,-9.8826,-5.7265,3.9953,1.5501,-2.9944,-3.4111,-7.4224,-2.7716,-2.0285,-0.21722,3.145,1.9163,-1.4785,0.36478,2.0875,10.963,-3.9442,0.79799,-10.627,10.444,-5.6085,-13.84,-2.0266,-13.482,-10.938,-2.1992,4.2748,-7.7356,12.574000000000002,-24.002,-16.067999999999998,-1.3454,12.011,2.4623,10.311,-19.459,-3.4903,4.0328,3.3039,0.22213,-2.0576,-1.4561,-1.2819999999999998,-0.81012,-3.1869,0.34746,-0.8293200000000001
4.1045,-20.845,-8.0367,-10.271,5.3616,2.9904,0.9031,-25.231,9.7943,14.873,-15.661,-1.2942,-8.3054,5.7653,2.7110000000000003,-1.3717,1.6198,-3.4167,0.33894,-4.1303,-18.867,5.3038,-11.698,3.6822,-14.882,0.63651,12.645,-12.317,8.2741,1.1975,10.727,-7.3664,-4.2532,0.51542,2.0974,-5.8618,-1.8583,4.4571,-4.1664,4.7810000000000015,-11.683,-8.679,1.1052,26.808000000000003,18.858,-6.3252,-7.3523,-3.6127,7.5655,3.6812,0.052751,-2.9687,-2.5909,1.8402,-0.3143,-3.8321,3.0427,-1.4095
4.1338,-14.395,-2.9573,13.001,13.129,7.5209,0.6089899999999999,-18.214,-3.0501,7.9173,-4.4206,-3.4836,-3.6239,5.119,1.8118,-0.094309,1.5623,-6.7072,-0.45192,-2.5262,-15.333,1.7375,-4.8715,2.4145,-15.045,9.92,12.7,-3.1633,5.3343,0.88686,8.0177,-8.0828,-10.985,-2.8502,-12.043,6.3207,-3.0368,-3.7644,-1.4133,13.502,-8.1355,-17.048,-5.2385,16.432000000000002,3.1163,2.7636,-6.8319,-2.6335,4.401,4.7451,-0.27965,-3.504,-1.8343,2.1688,-1.8147,2.8476,-5.6943,-0.9183
-0.7694,0.056506,-0.46298,8.216000000000001,-2.285,17.256,-0.23932,5.2126,0.64404,2.8697,7.2195,6.108,-2.7974,5.9896,3.5307,-0.91166,7.7589,-3.3181,3.5318,-9.9759,-3.6959,-0.97393,-6.9145,0.23781,-9.9377,4.886,-6.8713,1.2334,3.5243,-0.77756,8.9424,-5.0093,-14.685,3.1027,-10.013,-1.0917,-2.3886,-1.3763,-0.65481,-0.38714,-1.6164,-5.1286,7.1997,4.4625,7.3048,9.1092,-6.7848,-2.6569,5.9399,2.5787,-0.14322,2.4023,-5.8813,1.1376,-0.22009,-1.6697,-0.12945,0.44136
4.473,-10.446,-4.2749,2.2678,6.4077,3.0561,-1.1626,-7.9415,1.4288,13.366,4.4672,5.4225,-6.1145,4.6828,1.8464,-3.4361,6.3092,-7.9002,-0.79086,-5.2292,-14.447,-2.3436,-2.8481,-1.5496,-9.0313,11.726,14.327,-1.2014,0.25912,2.859,9.4646,-3.9107,-6.1261,-1.1735,-12.424,4.9439,-2.9084,3.4499,-2.2269,10.232,2.906,-7.3268,-6.8783,18.588,10.800999999999998,3.8986,1.8603,-3.2299,5.2144,4.4694,-0.43458,1.5977,-3.9139,1.1682,-0.34029,2.5061,-4.7759,0.8649100000000001
-1.2561,2.3225,-2.8727,7.5893,0.03195,8.0163,2.6476,-8.6074,1.6976,-1.4553,3.9309,-3.2926,3.5581,-1.8556,5.9011,-1.846,-13.041,-2.1009,5.2897,4.9614,-6.6095,9.8789,8.014,0.08886,-2.1914,9.7115,-8.1295,-0.63972,5.275,-1.489,-0.2067,-7.0996,1.4505,0.47799,-7.5539999999999985,3.442,-4.0953,-9.7163,-11.045,6.353,-10.103,-19.294,-3.2962,22.899,7.7799,1.4797,-8.3713,-3.6895,-2.4348,3.8796,-2.1093,-6.0051,-1.9311,0.97215,-4.9188,3.0521,-6.6563,-0.26339
-2.8918,0.26393,3.2737,4.833,0.82714,5.9212,1.8169,-1.8452,-3.16,-1.4553,-0.15932,6.6854,-0.53091,2.001,6.1858,1.4091,-10.39,3.119,5.6535,2.1169,-1.3553,4.5915,2.3451,-2.252,-1.6257,1.704,-2.6099,5.1552,2.5977,0.51773,-2.6001,-4.3519,2.6161,-0.8881399999999999,-1.8261,13.886,2.2266,6.6219,-0.66268,1.1228,-11.671,-13.013,5.7455,8.5904,1.7775,3.0162,5.8311,-5.1545,-2.1426,0.47683,-2.725,-4.4235,-3.1021,3.2465,-4.1911,0.60745,-6.9425,-2.2815
-2.3506,1.6644,-2.9416,6.2882,0.50764,1.9578,4.0406,-1.0547,1.2251,3.6284,-5.7185,0.83255,0.24374,-1.5835,2.6119,0.22722,-10.153,0.7942,2.1014,4.3476,-5.3944,4.6403,-1.3314,-2.1183,-1.2299,6.1966,-1.0677,-8.0917,3.9642,-5.1677,0.27197,-4.3177,1.6338,-2.2964,-5.7077,3.9287,0.76183,-3.5046,-3.917,4.1682,-12.664,-16.651,3.7084,4.7376,4.223,3.7376,-0.6110300000000001,-4.2403,-3.2889,2.7771,-1.8474,-5.2534,-1.8343,1.1452,-4.6995,0.0044446999999999,-1.7537,-0.20288
14.943,-1.9033,-4.3924,0.46205,3.4186,-7.0195,6.7323,-10.376,-5.1789,7.7571,-17.229,-2.4789,6.3821,12.192,10.8,-3.9383,-1.1462,-7.2494,-3.9163,-3.0845,-11.925,0.86293,-14.283,0.47307,-16.573,-2.6706,3.7015,-3.2328,3.9013,0.81207,0.5221899999999999,-8.465,-6.6696,-8.158,2.6305,-14.206,0.75551,2.224,-6.1846,5.0661,-28.5,-10.422,-2.7515,13.581,9.0292,9.1919,0.5566399999999999,-7.9298,-9.1061,3.8552,-2.6129,-0.18005,6.2768,8.3391,2.9404,-3.5810000000000004,-1.2386,-5.7732
17.582,-7.5911,-3.7955,-9.9315,-4.4455,7.8074,1.4907,-8.9003,-2.1148,9.8157,-14.099,2.2551,-2.2777,16.566,20.626,-3.5157,-5.3645,-3.5706,-2.4951,-2.0412,-30.663,-6.0369,-22.868,-6.4259,-23.15,-1.3219999999999998,-4.8056,-18.343,-1.0373,-5.7459,3.3072,-11.863,-2.4524,-8.9674,-9.2018,-5.8062,0.33461,-2.0098,-4.8225,1.5864,-15.427,-20.036,7.4794,10.317,6.0453,5.2046,8.8173,-7.5281,-11.797,2.1715,-2.6553,-4.7969,4.5997,10.042,-0.80362,-4.227,-0.7017399999999999,-5.7661
-5.6918,-8.4437,-11.968,4.0151,-0.62361,4.3633,1.7149,-14.066,-0.23521,3.836,-18.046,-1.2191,-4.8006,0.79296,-0.2266,-1.6033,-4.2602,-10.272,-6.2525,2.6348,-10.104,0.4275,-4.4349,-1.8745,-7.0649,5.8727,2.9816,-21.12,10.814,4.6356,11.63,-9.165,-5.7266,-6.1089,-6.3622,-4.7771,0.97017,2.4838,-4.5312,3.9524,-9.1576,-23.314,0.8520399999999999,7.1431,14.045,0.37337,-4.1122,-3.6765,-0.033543,2.0967,1.0294,-2.9134,2.5442,3.7348,-0.77357,1.469,-3.5578,-1.4166
0.6093,-1.4991,0.8049,0.62503,-0.26927,1.4219,0.19334,0.91679,0.39345,0.7068800000000001,-0.22164,-1.4967,0.6544800000000001,-2.0105,0.4268,0.35406,-1.6369999999999998,-0.1578099999999999,0.23469,1.815,0.6353,0.77942,-0.16375,0.44549,-1.4692,0.030236,0.69062,-0.29285,-1.0527,-0.52663,-0.14897,-0.21992,1.9111,0.30945,1.0134,1.8497,-1.4007,-0.46465,0.85688,0.8323,1.5808,-1.0699,-1.1936,0.47105,2.0013,0.46228,-1.5588,3.2729,-0.23468,-1.9382,-2.5559,-0.098781,-3.6967,0.7054699999999999,-1.2342,1.3736,-1.2859,0.28787
1.3345,-0.65813,0.68723,-0.69697,0.33725,1.5769,-1.347,0.66894,1.2736,-0.45673,0.52752,-0.31498,-0.12007,0.89585,0.98077,1.661,0.16996,0.34034,-0.55905,-0.32325,0.99715,0.62839,0.75637,-0.55604,-0.92794,0.36467,-0.7309399999999999,0.63474,-0.7385,1.1391,0.66208,-0.044689,0.71821,-0.68839,-0.76283,1.3388,-1.0368,-0.52793,0.62287,0.0673049999999999,-1.1172,-1.5238,-0.44037,2.6426,-0.47202,1.2615,0.53719,0.63371,0.26887,-0.65559,-2.6291,0.8518100000000001,-2.0537,-0.44336,-0.057163,0.22454,-0.26378,-0.48958
1.7325,0.97687,1.1895,-2.1269,-0.096729,-0.10482,-0.29655,1.4322,0.28652,0.79398,1.8861,-1.2371,0.50852,-0.8489700000000001,0.91685,0.52846,0.51705,-0.33597,-0.83572,1.5519,0.4448,0.42648,-1.5868,-0.16254,0.03679,0.31031,-0.11462,-0.049913,-0.35736,-0.13449,0.98484,0.30577,0.1936,-0.66937,0.95142,2.1972,-1.5984,-2.0201,1.2217,0.24803,2.0397,0.62465,-1.6055,-2.8619,-0.75053,1.1572,1.4137,0.58558,1.7505,0.3826,-2.2195,-0.11473,-2.0559,-1.1594,-0.28549,-0.10282,0.057342,-0.21222
1.0882,2.2092,-0.81703,12.630999999999998,6.9253,2.3379,1.979,-6.822,2.4891,4.478,-2.8957,0.72445,-3.1947,-9.1041,-0.67609,0.52951,-3.8501,-1.1155,1.1944,8.0169,-1.287,1.6546,-2.0001,0.6508,-8.488,3.3192,2.156,-2.7426,5.5407,0.47721,5.7849,-2.6223,-11.098,1.4243,0.19968,-2.9739,-5.9371,-3.8055,-7.081,4.2298,1.947,3.5087,-3.0223,4.6211,7.8184,0.63478,-3.1548,0.91046,14.125,8.8587,7.013999999999999,-5.7434,-1.9781,-1.9133,-3.4388,0.22761,-1.0766,-0.47277
-12.46,-1.9032,1.0912,2.019,3.5581,4.8992,0.792,-5.3669,4.5281,-2.0782,-0.037638,-2.7903,-6.4459,-10.041,0.65185,-7.5623,7.7915,-4.9829,7.1723,4.2778,-1.586,6.2103,-2.8656,3.5212,-11.649,5.5593,1.1324,-2.9555,6.0281,-6.066,4.8745,-1.4974,1.0679,3.2093,-0.74758,-4.1491,-12.949000000000002,-1.6438,-8.0606,5.1493,-2.8509,3.7147,-6.763,7.3234,10.619000000000002,-4.5117,-7.9524,-7.1991,0.056787,4.4539,-2.9629,-7.6499,-4.1658,-2.1313,-3.6196,1.8789,-2.8112,-0.99388
-2.3648,0.1857,0.26628,2.5226,-1.4562,0.26433,-1.8679,-0.5986600000000001,2.7286,0.8397600000000001,-1.1011,-1.11,-0.3343,-1.7162,2.439,-1.7587,0.3113,-1.2624,2.7552,-0.2141,-0.19597,1.2977,-1.3607,1.3128,-1.7807,1.5841,0.92102,-1.2028,-0.63103,-1.8748,1.7048,-1.0216,-1.8611,1.5999,-0.27171,-0.419,-2.8972,-0.7511,0.15945,1.4022,0.1298,1.8673,-2.3306,3.6274,3.6535,1.7244,-1.4509,3.448,0.97465,-0.76143,-1.5753,-0.88003,-0.98147,1.9534,-0.36116,1.3159999999999998,-1.3863,-0.93504
